text,label,target,type,meta_id
"this is the new Home Secretary of the United Kingdom
oh and some of you might be wondering
what is the Home Secretary in charge of
well they're responsible for England and Wales internal affairs
including national security
counter terrorism policing
oh and immigration
so the U K now has a Pakistani woman in charge of policing and immigration
look I'm not surprised
I told you all the video like a couple hours ago that the U K
is falling because this isn't the first position that was taken
I mean there was the mayor of London
mayor of Birmingham mayor of Leeds
mayor of Blackburn mayor of Sheffield
mayor of Oxford Luton
Oldham Rochdale
I mean in the UK right now
there are literally Muslim only sections
78% of the Muslim refugees don't even work
oh I'm sorry
that was just the women 63% of the men also don't work
and eight out of every 10 of them on free government housing
oh and just recently
I'm sure it's a coincidence
all schools in the United Kingdom are now required to be halal
so yeah
with all that in mind this makes total sense",1.0,"{""choices"":[""Immigration Status"",""Religion""]}",hate,7546977189665770774
"wow
there you go just read that
because if I say the wrong thing
my video gets taken down I want them to stay up
we I don't know how more specific I can be
taking medication to alter your body from what god made you
trying to become something that you are not
it is literally impossible
it messes with your mind you are taking hormones in that your body does not need
it messes with you
mentally unstable people should not have firearms
we have seen it over and over again
with the things that are happening in America
but you think you're being smart when you're just exposing yourself
dude
but enjoy it
embrace it",1.0,Gender Identity,hate,7549956465906273591
"Women are not lying enough.
The amount of lies men will tell you on a daily basis,
whether you're in a relationship,
talking stage, whatever,
is insane. The fact that we,
as females think we need to be, like,
to disclose every little thing about ourselves,
our previous relationships,
how horrible they treated us,
our past traumas, whatever.
No, don't do that.
Lie to them. You were treated like a queen.
You have zero past traumas.
You have both family figures. Mother,
father, I don't give a shit.
You have the biggest family they've ever heard of.
You have zero financial issues.
You get everything you want.
You're treated like a princess by everyone that crosses your path.
Doing this will only serve you.
It will do no. Negative.
If he asks you if you're talking to other people.
No. If he asks you if you're dating anybody else. No.
I don't have care if you have the goddamn football team in your phone.
No, you're not.
You need to play unfair. They don't play fair,
so we shouldn't either. Start lying.
I don't care about what it is. Lie.
I'm telling you, just lie to these men.
Okay? Like,
it's really stupid to me how much of you guys tell the truth.
And as a girl who has done this before,
has been, like,
truthful about my previous traumas and stuff like that,
I'm telling you, it has never served me,
not even once. Because straight up,
they don't Care.
And it will only give them a bar they can go lower from.
Trust me. Don't trust me.
I don't care. But I'm telling you,
we need to start lying more.
I love you.",1.0,Gender,stereotypes,7547657359120764190
"so the shooter wasn't transgender
his boyfriend was yet the assassin
Tyler Robinson was living with his transgender partner
a man who was transitioning to be a woman
we also Learned that this guy is a member of the Democratic Socialist of America
also just a reminder
he didn't give money to Trump's campaign
that was made up oh
and he didn't wear this shirt
just like he didn't wear this shirt
but I think it's funnier not to mention
the ammunition was engraved with transgender and anti fascist ideologies
because he was also a member of Antifa and was active in their message boards
in their discords like guys
come on stop with this bullshit story that he was a conservative
his family was conservative
probably like most of you little lefties
families are conservative and you are the rebel
yeah generally kids rebel against what their parents believe
and if you have a deeply conservative family
I wouldn't expect you to be a member of the Democrat Socialist of America
I also wouldn't expect you to be living with your transgender partner
or attending Antifa meetings
but he did all that",1.0,Gender Identity,hate,7549679754408987959
"ah por hijo de 1 000 puta
ahí está ahí está
por rata hija de puta boludo",1.0,OTHER,violence,7545134784121539846
"what's up nigger
what
turn it up",1.0,Race,harassment,7545596995021409549
"A todos estos hijos de puta
yo los mandara de regreso a venezuela,
es que estos hijos de puta sí están mal de la cabeza,
miren este cabrón ni caminar puede,
pero para andar haciendo el show ahí sí es la mera verga.
Y esos 2 puertorriqueños también los mandara a la mierda
a venezuela, salen huyendo de esa mierda
y todavía desde aquí están apoyando esa basura.
Pero es que es fácil
apoyar el socialismo desde estados unidos,
allá no podían ni comer frijoles
y miren aquí bien gorditos están los hijos de puta, no, hombre,
este ha sido el problema de estados unidos,
abrirle la puerta a los loquitos,
miren estos hijos de puta
allá deberían de estar felices en venezuela.
No sé por qué estos cabrones emigran
a estados unidos cuando según lo que yo entiendo
venezuela tiene tratos con cuba,
se pueden ir para cuba,
se pueden ir para china,
pero el problema es que como china sí los haría trabajar
allá no aceptan huevones
y estos hijos de puta si tienen tiempo para esa vaina
es porque no tienen trabajo, es que
a todos a la verga",1.0,Political Beliefs,harassment,7547430750266723615
"the primary task for men is to escape poverty and enhance their overall value
rather than to end their single status
nor should they choose someone who doesn't love them
out of social pressure and biological needs
the significance of becoming stronger
lies in having more rights to approach happiness
you should understand that
a woman's realistic nature
determines that she won't fall in love with a man weaker than herself
all men who give up self improvement and self construction
waste time and resources trying to prove to women that they are good men
and then beg for the right to mate
or extremely foolish when will a woman choose a man to bind herself to
it's when she has had enough fun and her youth is gone
and she is forced by the closing of her reproductive window
to consider choosing a man who is obedient
single minded gentle and considerate
then she will use means such as sexual value suppression
deception and the guise of love to stimulate the man's sense of responsibility
providing her with long term material support and emotional support
so essentially you are just a provider and tool person with the title of husband
this is the reality that most men are experiencing but are unwilling to admit
so what you should do is to live for yourself
strive to enhance your value and make yourself more independent and confident
after regaining control of the rules of the game
then consider choosing someone who likes you to enter a marital relationship",1.0,Gender,stereotypes,7547027745323142455
"the Indians are now uh
extremely powerful pogo force in Canada
this was the former prime minister
Justin Trudeau meeting with representatives of the Indian community
because he depends on them for his votes
in last year's federal election
22 Indian uh
people of Indian descent were elected to parliament
okay so in parliament
there's 243 seats 22 of them now are Indian
how many Chinese how many MPs of Chinese origin there are less than ten
so even though the Chinese have been there longer and emailed
actually more numerous Chinese than Indians
the Indians are extremely powerful political force
a lot of it is because Indians um
come from democracy so they're very good at debate
they're very good at organizing
they're very good at type action
and that's what let leads them to excel in the Canadian global system
the same time we can imagine that if current trends continue
if the immigrant population from India increases um
and if the Indians continue to amass more
more more political power
there could be a situation where the Indians take over the Canadian government
in like
20 or 40 years time so there's a real risk that in Canada
that their near population gets replaced by the Indians
and this is happening elsewhere as well",1.0,"{""choices"":[""Ethnicity"",""National Origin""]}",hate,7549884903416974614
"the Kirk has no problem putting his true beliefs about anyone who isn't a white
rabid conservative like him on full display
if you're gonna remove my appendix and you're a black lesbian
see a black pilot you wonder
you say I hope they are qualified
if I see a black pilot I'm gonna be like boy
I hope he's qualified
I'm dealing with somebody in customer service who's a moronic black woman
I don't I wonder
is she there because of her
her excellence or is she there because of affirmative action
Thomas Sowell and Justice Clarence Thomas
are far better black role models to celebrate than Martin Luther King period
end of story this guy is not worthy of a national holiday
he is not worthy of god like status
in fact I think it's really hard
you do not have the brain
processing power to otherwise be taken really seriously
you had to go steal a white person's slot to go be taken somewhat seriously
play cut 52
I trust the Lord I know what we're saying is true
I was disappointed because I said
listen guys
you could hate what I'm doing
you could you could criticize it
you live like a capitalist every single day
hey guys
I live as a capitalist hey",1.0,Ethnicity,hate,7549277434525404447
"hi are you friends with 🌬️🌪️🤌🏼
I will douse you in gasoline
and ignite it into a fiery sacrificial display of immolation
from my own satisfaction you stupid
idiotically vermin
yes friend",1.0,NO TARGET,harassment,7549287070963862815
"this elephant size stepmom sat on her ten year old stepson for so long
that she unalived him a ten year old Michigan boy died
after his obese foster mom sat on him for five minutes for acting up
crashing him under her 340 pound frame
later when police arrived
she told cops she thought the boy was faking being hurt
until she noticed his eyelids had gone pal when she rolled in
oh look at the size of this fat ass monster
she can even kill the elephant if she sat on top of him
she was elected to any of our hospital
but there was nothing doctors could do
the child was taking off life support two days later
just a month after he had been placed in this custody
disturbing ring camera footage unearthed by authorities
reportedly shows a 20 second clip of Wilson sitting on his head and neck
as she squeezed the life out of his tiny frame
his desperate screams gradually growing quite
she will gonna face the six year in prison
but I think she needs a life ban
but I think she needs a life in imprisonment
she deserved a life sentence",1.0,Appearance,harassment,7546735740453981470
"oe yo qué estoy pensando oe
por qué si Dios le dijo a Eva que no coma ese fruto prohibido
por qué la mantuvo que comer esa malaya mujer
oe de hecho la mujer o la mujer no hay gente
oe la mujer pa que no le haga caso ni a Dios
oe el hijo no come ese fruto prohibido y la man comió oe no oe es una malaya oe
van a meterle un oe
yo fuera tengo ese tiempo le he metido un diablazo para que haga caso oe
no las mujeres son cosas serias oe mujer no es gente muchacho mujer no es gente
cojan ese consejo",1.0,"{""choices"":[""Gender"",""Sex""]}",hate,7546021965333548344
"Noticia de último momento,
viernes 12 de septiembre,
capturaron al asesino de Charlie Kurt.
Está bajo custodia.
El padre lo convenció y se lo entregaron a un Marshall.
Sí o son las 10 de la mañana hora Florida.
Donald j. Trump fue a Fox news y acaba de contar que
acaban de entregar al asesino de
de Charlie Kirk.
¿Compartí? Dale like,
¿vieron chicos?
¿Lo agarraron? El padre lo convenció y se entregó un Marshall.
Ahora yo propongo linchamiento público.
Comenten, denle like y síganme,
porque saben que por acá ya no estoy hablando.
Estoy hablando por el i n s t a g r a m.
¡Okay! Síganme por ahí, que ahí sí hablo. Acá ya no los quiero",1.0,OTHER,violence,7549188762689998094
"get your a** back to work
no I’ll f****** go back nowhere
no f**** tell me
the only person who can tell me is my f***** mum
And she's f****** dead you d***
so if you wanna go for it
there's nobody bothered
you're the one who wants to go for it pal
I don't wanna give a f***
you're the one who's causing
the disturbance
you're the f***** one you d*** head
who's shouting?
I'm shouting
cause you're not listening
cause you're a thick f***** c***
I don't have to f***** listen to you
I'm telling you sunshine
don't sunshine me I'm telling
you now boy
don't boy me either
you're a f***** boy
you're a muppet
can I ask can I ask why
you better get your dog back into work
come on come over
come over yeah
so does this one
so does this one
I've got bigger f***** teeth
I'll take the f***** three of you now
If that's what you're implying
He poses a security risk so police will deal with it
can you?
come on
it's not worth it for us is it
Test the waters boy
you keep throwing the threats at me
no no no
you're just throwing the threats out
he doesn't want to deck an old man
don't let a few grey hairs f***** er
Dissuade your f***** decisions boy
If you're feeling man enough
I'll put a camera down and you go for it",1.0,OTHER,harassment,7546665520326642966
"escuchen muchachos
para los hombres también hay consejo
escuchen muchachos
tratémoslas como la verga para que nos amen
porque trátalas bonito y verás cómo te dejan por pendejo
así que muchachos
tratémoslas como la verga que ahí están y ahí nos aman",1.0,Gender,stereotypes,7546763776066981176
"Barbara
this is unsavoury behaviour of you
you know I took a deep dive on your page
and after doing some research
I saw that you were a bigot and an absolute fucking racist
so you know I
now that I've connected the dots
I would like to acknowledge a couple thing right here
in this comment you tend to contradict yourself
so you say who is we
cause I've never owned anyone correct
you have never owned anyone that I know of
I can't speak to that um
but then you go on to say
sold their own people we didn't go steal them
so is it weird or is it not weird
and also um
Barbara you look old as fuck
why are you talking like a 12 year old
I haven't heard anyone say short bus in a really long time
I know that I triggered you because I'm a better redhead than you
I'm prettier than you and I'm younger than you
I mean I saw you
you're aging like a leather bag
but aside from that
I would just like to remind you that before you start calling anyone names um
you should probably remember that it's okay to go touch some grass
and remind yourself that you are inbred as fuck
and no one gives a shit about your opinion
thank you Barbara have a good day",1.0,NO TARGET,harassment,7546652655892827447
"I am so sick of the black community.
Yesterday, Remeka Meeks was unalive,
dropping her son off at school
by her baby daddy's other baby mama
while her baby daddy had her in a headlock while she was bang,
bang in the face. This is sad and ridiculous.
Jealousy and envy got our people crazy.
Now is 2, at least 2 children without mothers.
Why? A daddy assisted in tricking one mother off the streets
and putting one in the grave.
My goodness. It's so many layers to this story.
Uh, i'mma keep up with it.
You know, i'mma respect the family and not show the videos. It,
it, the whole situation is crazy.
These, the,
these people are wicked and heartless.
Off with their heads. Nobody's been arrested yet.
Stay tuned. Let's pray they do.
Off with their heads. This is sad.",1.0,NO TARGET,violence,7548134719607672119
"and you think it's okay to lash out openly at the white man
like we will kill the shit out of you guys
I hope you understand that
we will fucking murder you
we don't we don't do what y'all are doing dog
we don't get online and ya
ya ya ya
ya ya ya
we go FA FA fa
fa fa
oh baby
we believe you we know y'all are very barbaric
um vile
soulless creatures um
just throughout history um
and I just wanna tell my people
that y'all need to start taking their threats seriously
and not lightly because these people will track you down and find your I P
address threaten your kids
remember they don't see our kids as kids
they share the same views as their ancestors who used to great men
women and children
they are still doing that today
they're still doing that today
that whole Charlie Kirk if my daughter was to be raped
I would force her to have the baby
it's disturbing to you
but that's because we're not on the same frequency as these people
we don't share the same d N a
we don't share the same mindset
they are soulless they do not see our babies as babies
they used to throw them to crocodiles and use them as alligator bait
these are the people that would eat us and say Grace before they ate us
these are the people who would gather in the town
and watch someone be hang from a tree
and it was a a Celebration of fun thing
these people still exist they didn't go anywhere
they didn't change their mindset
some of them got a little quiet about it
but with social media especially TikTok and how it is
with so many different debates and people blowing up of platforms
they're showing themselves
so I know a lot of people think it's super funny to troll them
or super funny troll them all you want
and don't be afraid of those motherfuckers
because they're cowards they're cowards
that's why they hide their faces okay
that's why they hide their faces
that's why they threaten you from faceless accounts and shit
because they're cowards
but they also teach their kids to hunt at a very young age
like 4 or five so y'all need to take their threats seriously
don't take it lightly and remember who they are
remember who they are cause it's scary if they find your I E P
address and track you down
or they start threatening your kids or show up at your kids school
they're unhinged they're dangerous people
he just threatened a bunch of people on camera
and nothing's gonna happen to him
so take his threat seriously
don't take it lightly and don't just think of it as a joke like oh
I'm shaking in my boots no no no
they're crazy and they love their guns
so be careful
do what you need to do to protect yourselves and remember who they are",1.0,Race,hate,7549670744465149214
"black people get reparations
I believe they should so I
white man have to play for black people why
wow that's a really selfish thing you just said
hold on why should I have
that's a really non empathetic thing to say
wait why should I have empathy for a race
I I have white guilt cause I breathe
why should the white students here have to work harder to pay for black kids
what is that all about not every black person has lineage connected to slaves
that's true and every white person doesn't have lineage connected to slaves
yes that's right
so since every black person doesn't have a lineage connected to slaves
why should we generalise and say reparations for black people
because there are people that are in a worse place
so over 150 years they they didn't have any ability to make better decisions
to save money and to invest
how about you take responsibility for your own actions
instead of blaming the white man",1.0,Race,stereotypes,7548914172633877815
"god when I'm older
can I have a blonde Christian boyfriend who would do anything for me
god I can provide all those except one
that's okay he doesn't have to be blonde
oh no I can do the blonde part
just not the boy part this genuinely makes me sad
that so many people believe that this is okay with god
to even make a post blatantly saying that god approves it
now don't get me wrong I want people to love each other
I want people to find love
but god wants you to find love the way he intended
and then I look at the comments and a lot of people are disagreeing with it
like I am but the majority of the comments aren't that
the majority of the comments are people responding to those Christian comments
saying there's no hate like Christian love
okay I don't know about y'all
but as a Christian
that might be one of the most annoying sentences you could tell us
we're trying to help maybe a lot of people have been horrible Christians to you
horrible Christians to you
hated you smited you
told you you don't belong in the church
told you that Jesus doesn't love you all
that's not true when Christians who truly wanna help you
they can't because of these people that have ruined it for you
telling god that you will live a lifestyle full of homos3xuality
is like telling god I will murd3r people
for the rest of my life
it's like telling god I will get drvnk every single day for the rest of my life
why you ask
because this isn't just a sin you commit
next day I'm sorry
oops Lord
I committed again I'm sorry
no this is screaming to god I'm committing to a lifestyle of sin
that I am committing to this every single day
I will commit s3xual immorality outside of your intention in marriage
that's what I'm gonna do that's what you're saying to him",1.0,Sexual Orientation,hate,7545214642818223391
"Hijo de la gran puta, ¿qué hecho?
Mierda te ves.
Fíjate que viéndolo bien a vos los años ya te pegaron.
Fíjate, no hombre, yo me acuerdo cuando viniste a este país,
viniste bien, cipote polloncito,
hijo de la gran puta, pero viéndote bien,
no, hombre, te has arruinado en este país
y tenés una gran pija de panza",1.0,Appearance,harassment,7546670142554410271
"those motherfucking fucking boy shorts with some
with some fucking wings on it
n**** absolutely gay
cocaine cowboys
n**** absolutely gay
absolutely with the man bun in
fuck yeah
with the taco meat poking at it
put a put on fucking shirt on
n**** absolutely gay
hell yeah cocaine cowboys gay
alright now
which we don't know yeah yeah
look at look at the n****
bird chest ass n****
n**** do some fucking push UPS n****
close your legs next time you send a fucking picture
now who
who who is this
who is this fat forehead ass n****
 let me see who this is
I don't even I don't even know this",1.0,Sexual Orientation,harassment,7548957063829818638
"than a fat hijueputa
forces me to play secret friend counts as harassment at work
is for you to punch that bitch hijueputa
turn on the cock until that bastard dies
look in Colombia it is not legal
make any type of collection at work
that could be a causality to get that fat girl out of the way.
of the company
then make the complaint
get out hijueputa
and you tell him
look here is your gift
and punches that bitch in the ass hijueputa",1.0,Appearance,hate,7549695528720796934
"oh no la policía viene a por mí ah no
no es la policía espérate ah no que es la linterna más viral de todo tiktok
déjame explicarme
tiene la luz normal que es muy potente que además puedes amoldar el tamaño
además de eso dices oh no
demasiada luz pues le das otra vez y tienes menos
que quieres discoteca pues toma discoteca mi gente
ahora cómo activo la de abajo mantenemos pulsado el botón de encender
tenéis una luz pues no sé para cuevas para espacios
pequeños mucha luz de nuevo pues se baja no pasa nada
siguiente modo rojo emergencia
peligro hay un moro cerca no sé huir o policía
si ya el moro se está cerca para alejarlo ya para que se asuste señores
abajo a la izquierda por un precio",1.0,"{""choices"":[""Ethnicity"",""Race""]}",stereotypes,7548917068234771715
"oh 😱 te atreviste a pegarme vieja infeliz 🤬
me vas a conocer ahora
no la vuelvas a tocar
no la vuelvas
a tocar estúpida gata infeliz cómo te atreves las dos me la van a pagar 🤬
ah ah no la vuelvas a tocar
cállate ah ah ah ah ah ah
déjala por mí que le pase lo que sea
cállate ah 👋🏻🤨
no estúpida me humillas 😰🥴🤨😂",1.0,OTHER,violence,7546670129141009672
"ábranse culos que llegó la verga
ahorita les voy a enseñar a estos cómo es que se levanta
fierro aquí",1.0,"{""choices"":[""Gender"",""Sex""]}","{""choices"":[""hate"",""sexual"",""stereotypes""]}",7546063867659554055
"Sunday morning, up and out.
Use baby cakes to get in some mulala for us.
Use it's good to be me, you fucking tramps.
Stick that in you fucking pipe.
You jealous little cunts. Now fuck off.",1.0,,harassment,7549860534900772118
"bueno
y bueno eh
volviendo al tema
voten por mí yo soy
señor Presidente
señor Presidente
una pregunta cómo hace para eliminar la delincuencia del país
sacando la gendarmería afuera pegándole a viejos
y nada pero yo no sé dónde es la gendarmería eh
señor Presidente
ahora eh cuánto vende el hospital de goma
el hospital de goma
como
eh 50 000 600 000
eh 700 000 porque tarde
señor Presidente
señor Presidente
señor Presidente
señor Presidente
acá se dice que usted es el más caporonga
es verdad o no
y sí la verdad que sí
sí la verdad que sí soy el primer Presidente gay la
merca va a subir
la merca va a subir sí
la merca va a subir Presidente Presidente
Presidente te están hablando mínimo
qué va a hacer con el sueldo mínimo
con el sueldo mínimo me lo voy a meter bien por el orto
eh señor Presidente
qué pensás de tu mamá Rosa Melano
ja ja bien está ahí enterrada
a veces la voy a visitar
en el cementerio de moda
le pagás la cuenta para que cuidara el cementerio
sí a veces pago el cementerio viste
a veces voy y le digo
pueden arreglar esta tumba pero lo demás pasa en la mierda
todavía no sí a veces sí querés merca
te la vendo yo
vendo Presidente oh no fisura
no el Presidente
contra un fisura no
fisura chico
eh Presidente
le cobro 5 000 pesos si va si se va a acostar donde está el vagabundo allá
eh sí el que estaba allá
el que vivía allá
ah ese es mi primo se llama
él me dijo tú puedes ser Presidente
amigo tú puedes
y yo dije y si nadie te vota
eh
para los que están viendo esto eh
si no me votaron
pásenme la dirección tranquilamente
voy a decirle muchas gracias por no votarme igual nada y posiblemente
y para nada para nada
voy a ir a la casa con una escopeta
le rompo la puerta y le voy a pegar un tiro
señor Presidente
no vas a pagar porque nosotros estamos acá
porque usted nos dijo de que no iba a pagar
es verdad nosotros estamos acá porque nos dijo que no iba a pagar",1.0,"{""choices"":[""Appearance"",""Caste"",""Serious Disease"",""Sexual Orientation""]}","{""choices"":[""hate"",""violence"",""sexual"",""harassment"",""stereotypes""]}",7549411534255033656
"police respond to a gas station
following multiple reports of an intoxicated man
waving around a bottle of vodka on his motorcycle
thank you Sam
we need to have a conversation
hey what's up man nice to meet you
here let's go ahead and take a seat
so real quick who you on the phone with man
hey I want you to get off the phone so you can talk to me alright
what's going on I love you guys I rather you have
a woman I'll put this on her face
come on hey
I ain't turn up for this I
you know what you know what
that's my face like
I see you you're beautiful
it gotta be so hard for you
not at all and being the
the feel of a guy ha ha
I I
I respect it
but this that's my baby
yeah you paid it off
no no
you hold a lot I hold a lot
but that's my girl that's my girl
you feel me yeah
alright
I want you to place your left foot on the line
hey I love you girl hmm
I love you look
look look look
yo I'm talking to you
alright alright
don't worry you gonna see a lot of people standing up
hey stand up
it's okay I'm alright
alright alright
you ready
alright you don't have to stop looking back right
I want you to put your left foot on the line
put your left foot on the line left uh huh
8
9 6
7
8 9 okay
alright I want you to put your heels close together again
like this head by side
are you ready done
oh
dang it right
I stayed here for two hours
you were going the wrong way on 50 bro
I stayed here for two hours
you really gonna pay tonight me you really gonna do this
in front of my son you gonna patronize me in front of my son
what's up hey
take off take off these cuffs
take off these cuffs I mean
you gotta take off take off these fucking cuffs
what you ain't gonna look me in the fucking man
in the face you ain't gonna look me in the fucking face
huh huh
you ain't gonna look me in that retard man
I don't give a fuck I don't give a fuck you have a problem
what you gonna fuck you gonna look me in my face
look me in my face you a look me in my face tell me you fucking
do you want the
who's got the route no no
he's gonna need it he's gonna break your window
we need a we need to figure something out
back up now you want the
you understand
you
understand that y'all for no reason
hey you got it hard girl
you got it hard with men and you got it hard to dealing to dealing with them
you man up to that shit
I'm gonna get a bag of stuff for you
me and him are gonna grab a way
hand it to you
do you want me to go behind you or
i'mma stay right here
no open it
hey I wasn't even driving a motorcycle and you fucking
you sat there get a test like
I wasn't even on the motor
alright alright
you wasn't even on the motorcycle
not catch me in the ass how the fuck you arrest me if you can't catch me in that
where where is human rights
where is Florida rice right
ain't ain't Florida rice
ain't ain't Florida
ain't ain't Florida rice is like
you gotta catch me in the act
I'm doing something
you're a fucking disgrace to Borinquen
Borinquen you're a fucking disgrace
stop you know what you're
stop
stop
stop stop
stop what what
no I didn't get it
you fucking kicked it yes
you're a fucking disgrace
you're a fucking disgrace
you're a fucking disgrace
you guys are arresting me for no reason
you guys are arresting me for no reason
take it off huh
okay you guys are arresting me for no reason
I got you now you arrested me for no reason
you arrested me for no reason
I will leave you but I'm not lying
you stand up
stand up
I'll fucking
you understand it ain't hard to find where you live it ain't hard
what's up bro
go back go back
go back now go back
hey hey hey
get your fucking hands off my son hey
ah ah
you get you
get you get you
get you get
you
get you get you get
I will fuck you up I will fuck you up
I don't give a fuck who you are
you touch my son again I'll fucking kill you
you hear me hey
how does it feel to be the boy
hey how does it feel to be the
how does it feel to be the in a man's world
you touch my hey you touch
you touch my
you touch my son again
you touch my son again I'm gonna fuck you up
you know
you know who you are you know who you are
you should be ashamed you should be ashamed of who the fuck you are
yeah you
you ain't strong enough you ain't even safe
hold up hold up
hold up hold up hold up
who are you I'm
I'm a son you're a son
yeah which ID do you have now
ID yeah
I don't have it on me but I have a license okay
do you have a picture of your license
don't ever walk up like that again
you gotta stay 25 feet away
don't walk up on a scene like that or else you can get arrested
okay if we're doing that kind of stuff
he's crazy he's all he's drunk
yeah I know that situation
no one's calming him down
Daniel was charged with felony d U I
fourth or subsequent offense
criminal mischief and battery on an officer times three
his bond was set at $27,500
he made bond and a public defender was appointed
he entered a not guilty plea on all charges on May 22nd 2,025
as of today's date the case is currently open status
seksî",1.0,NO TARGET,"{""choices"":[""hate"",""violence"",""harassment""]}",7547121762467679543
"yo if there's one guy that I want the idiot to touch
here is this guy idiot
someone bang him in the face
someone bang drop this guy in the face",1.0,OTHER,violence,7549516379569851670
"don't get the fuck off me
hold him right there hold him
hold his ass fuck off me
hold him hold him
oh that's coming
okay pa
okay pa okay
so you gonna piss on me when I'm dead
don't you fucking dare Bob don't you fucking dare
press
fucking nasty fuck
down
fucking bitch you bring your black ass over here again
and this will be the last thing you'll be worrying about
mmhm
музыка
I may wanna take a shower",1.0,,violence,7548921050415877389
"recuerde que el hombre sin plata y la mujer sin culo
da la misma vaina
nadie lo quiere
ahí se los dejo",1.0,Gender,stereotypes,7548139827749752120
"hijos de su puta madre
avancen perros
hijos de perra
nada más no valen verga ojetes
órale poli haga su chamba hijo de su madre nada más se dedica a robar
hijos de puta
píntale güey píntale ahí que chinguen a su madre",1.0,NO TARGET,harassment,7545303230738107656
"so I argued with my a black women today
and it made me think of something very
very made me think of something I should say when it comes to slavery
the people who believe in slavery are black women
especially when it comes to black men
because think about it you always wanna tell us what the fuck to do
you always wanna control where we go
who we hang with our finances
you get mad when we don't do shit your way
we have to do shit your way to make you happy
so women black women love",1.0,"{""choices"":[""Gender"",""Race""]}",stereotypes,7549229910401895710
"tu número de placa cerda tu nombre
cuál es tu nombre de placa cerda
cerda cuál es tu número de placa
ah es que estás insultando a la autoridad
no es que no tiene ni siquiera ni si bebé llevo horas grabando esta puerca
o sea llevo horas grabando esta cerda
que me está enfocando y yo la puedo demandar porque esta pendeja cree que o sea
esta perra esta perra son datos personales
por supuesto son datos personales cerda
y con los 500
corre perra corre",1.0,OTHER,harassment,7545499858799512839
"because I'm not a complete douchebag right
an awful person I feel for her
I feel badly that she's enduring such trauma
and she had a traumatic past
and like that is a big part of her story
and then I realized that she's actually inflicting that kind of trauma
on trans people on a daily basis
as a fucking grown ass adult
as somebody in power and I actually
well I hope it hurts a lot fucking more you dumb bitch",1.0,,harassment,7546283677743992077
"Acércate, acércate. 
Saca tu culo gordo de ese maldito culo azul. 
Like, 
y ve al gimnasio y trabaja. ",1.0,Appearance,harassment,7545126971643104526
"oh I think a woman should be able to kill one man a month
what's that disease he has like a disease",1.0,"{""choices"":[""Gender"",""Sex""]}",violence,7545942331564821790
"eh Benita ahí te va un chiste de chinos
que estaba en un chino y le dice a otro
oiga maestlo Chun por qué dicen que tolos nos palecemos
y le dice no lo sé yo no soy el maestlo Chun
je je je
Benita
Benita",1.0,Ethnicity,stereotypes,7549443285316553991
"cuando me digan suegro por primera vez
automáticamente yo
y le vamos a meter 500 tiros y ahí solucionamos esto tienes que calmarte
ome Pablo",,NO TARGET,violence,7547186803543985413
"to the right yeah
HVA Hedder du
bro y'all some bitches bro suck a fucking cock
ha ha
bomber did you die",,NO TARGET,violence,7545654390540061982
"le gusta la marihuana
ella quiere que la ponga en 4 como la perra que es mi cunumi
que la ordene las tetitas
que le de duro por la boca y la oreja
y le rompa ese culo y la boca con mi verga
yo le digo mueve ese culo a la que mi esperma se me salga en tu cara y tus ojos
mi cunumi chupalo bota lo perra cunumi mira como farolo Shady lo disfruta
arrodilla y chupa mi verga con Umi
todo el placer que yo siento cuando me lo chupas puta con Umi
tienes 19 toma 23",,OTHER,sexual,7547508373726514452
hoy más que nunca nos chupa bien la pija la opinión de los kukas,,OTHER,harassment,7547748910870088965
a la verga si yo vine contigo hijo de tu puta madre,,NO TARGET,harassment,7546063825032809735
"bueno hasta mañana ya me voy a dormir
excelente noche para todas esas personas que se han portado
bien conmigo y las que no coman mierda hijueputa",,NO TARGET,harassment,7546465140191808774
"alright sir
this officer has the paperwork
okay and I'll explain the paperwork to you
well this here tells us to bring you alright
John Michael Johnson that's not me sir
sir I'm Teresa
to Virginia Beach General Hospital right now
you're not being really cooperative with us
I do not consent to being taken
do you not understand what being taken is
I know so I don't consent to being taken
okay so John
you're coming with us I don't ejaculate on cops
that's good I'm glad
whoop whoop training
what in the fuck man
I'm about to skip this shit bro",,OTHER,sexual,7549245095342640415
"I kind of look at like
black America with the same lens I look at Native Americans on a reservation
you ever been to one of those Indian reservations dude
they're hurting man
but they're kind of stuck
we went to this Indian reservation in
like Green Valley or something in Arizona
and everybody was big dude
eating fry bread
they all lived in like
trailer homes but they had
but they all had like
Escalades and gold chains dude
we're all like
pimped out I mean
it is what it is dude blacks
Native Americans Mexicans
everybody's yeah
everybody's got a shot
but it's just a lot harder to climb out of your own culture",,Ethnicity,stereotypes,7547655533973540118
