text,label,target,type,meta_id
"Me arrepiento tanto de haberle dado agua de calzón.
Me tiene aburrida concha de su madre",0.0,,,7545407363826617618
"levanto el celular y culos tengo más de trece
si quieres estar conmigo póngame un altar y rece
okay",0.0,,,7547922655593205006
"las mejores voces de la música no son blancas
creo que cualquier otra etnia tiene
cualquier persona de otra etnia
tiene mucha más actitud
para cantar que cualquier persona blanca
con sin preparación
o sea si cualquier persona sin preparación
ya sea de la de cualquier otra etnia que no sea blanca
tiene mucha mejor actitud para cantar ya con preparación
claro que un blanco le podría ganar a cualquier otra etnia
sin preparación
pero las mejores voces de la música no son blancas
latinas asiáticas o negras
creo que son mucho mejores voces
y en lo personal
creo que las mejores voces de la música son negras",0.0,,,7546065562812697877
"hijo de su puta madre
ya le iba a comprar banderitas para andar bien mexicano
se me hace que le voy a comprar puritita verga",0.0,,,7549082386982505746
"deje de estar subiendo fotos en el TikTok ahí bailando con música mundana
si usted es cristiana
compórtese como hija de Dios
está bien si va a subir un TikTok súbalo
pero algo que sea edificante
no algo que sea cusquería
mire mano la mayoría en el
la mayoría en el TikTok
ya agarraron una maña mire usted
no solo aquí en Guatemala en otros países hermano
pone la señora coqueta y dice que es cristiana con música cristiana
pone su teléfono y se pone su banda bien apretada y se para
atravesando el Valle de la nada mira hermano qué sinvergüenzadas son esas
hermano
eso ya no es de Dios hermano
poniéndole música cristiana
y mostrando toda la mercancía para los siervos de Dios
que se vayan al diablo con toda su carnalidad
qué tremendo hermano
y todavía el hermano a usted
Dios le bendiga sierva amada
mañoso es usted hermano
siga adelante
sierva
siga adelante
sierva amada dice
yo no sé mano pero
está tremendo todo esto
mano de veras",,,,7546021361597025542
"mujeres andarían con hombres como ustedes por el dinero
no en el caso de Ángela ahí hubo amor
lo de Wendy fue venganza eh
porque yo de Ángela me conocía de niño con ella ahí hubo amor
la mujer es una cosa muy rara
hay mujeres que le fascinan los policías
hay mujeres que le fascinan los médicos
hay mujeres que le fascinan los bandidos
te gusta la adrenalina
con los bandidos hay ciertas cosas",,,,7547802232847224070
"mujeres aprendan a ser independientes
para que no tengan que ser humilladas por un hombre que a la primera salida
que les gaste algo
la quiera llevar a la cama y que sea una obligación de ustedes
pagarle con el cuerpo
no una mujer que se da su lugar una mujer que tiene lo suyo
no tiene que esperar que otro la invite para calmar unas ganas de algo
para sentirse
en satisfacción con algo
cuando una mujer se deja humillar por un man
que todo lo que le dé
tiene que pagarlo con el cuerpo de una mujer que prácticamente
no ha hecho nada
primero carece de amor propio
no tiene sentimientos hacia ella y no ha hecho nada por la vida
una mujer que trabaje que se dé lo suyo
papi le va a resbalar
si quieres salir con ella la quieres invitar
listo pero no hay nada a cambio a no ser que ella quiera
pero hay unas
que con el hecho de salir se sienten la obligación
por qué
porque simplemente lo han hecho así toda la vida
lo que quieren lo consiguen a cuenta de otro porque no lo trabaja
entonces tienen la obligación de pagarlo con el cuerpo
quieren zapatos
ropa comida
entonces ella dice fácil
acepto la salida y me lo da
se lo pago con el cuerpo
no sea de esa no sea del montón
sea una diferente
cuando el hombre se encuentra con una mujer así se estrella bum contra el muro
qué va a hacer nada",0.0,,,7545516921559518520
"te desprecio mujer por traidora
ya no quiero tu amor recordar",0.0,,,7549773326080576774
Andar con una salvadoreña es así,0.0,,,7547144259468594463
"Lo único que te puedo decir es que me pelas la verga
en todos los sentidos,
muñeco
económico y a como quieras.
Tú contra mí, tú contra mí,
sin meter a nadie,
sin agregar a nadie cuando",,,,7549949322557787408
"carnal dile a la gente la verdad
mi compañero es gay
no la otra
ay yo soy su pareja
no lo que te dije anoche
agárramela chavela
no lo otro despacito
que no ya tú me haces pasar vergüenzas
ay ya entonces contigo ya cállate que me estresas
me da vergüenza que estar contigo aquí
vergüenza es ser chofer
ah de tráiler
tú eres médico cirujano
ah chinga va operando el oído
ah okay sí es cierto ah sí soy payaso no güey no sí",0.0,,,7547985380419620126
"dame un besito negrita
te estoy queriendo mi amor sentir soñar con tu amor dame un besito
nada mas sentir soñar con tu amor dame un besito",0.0,,,7545265688781360392
"te gusta esta realidad no querés
querés hacer algo y transformala negro
vení remangate
dejá de putear en la tribuna y vení y metete en el barro bancátela
o sea no qué te creés que soy Superman que puedo hacer todo solo no
no puedo solo no puedo",0.0,,,7547434769953328390
"Contando billete azul,
hasta eso, la socia me dio un shot de clase azul negrita,
tienes un culo cool,
asiento y más allá me tienes",0.0,,,7547859405916720390
"ponte a chingarle
pinche huevón
ahí andas envidie
envidie a los que tienen dinero
ya viste al padrino cómo se para el culo con su camioneta
no no se para el culo se para temprano hijo de tu puta madre",0.0,,,7549036493755452680
"negros tus cabellos cubrían tu cuerpo
tan llena de amor
te vi bailando
otro te abrazaba
otro te besaba
pero eras a mi
a quien mirabas
cara de gitana
dulce apasionada",0.0,,,7546358056808910094
"Ay, no se ofendió la fea.
Sorry, nena, nos toca las bonitas",0.0,,,7545993661666905352
"hijos de puta
ya que no ha habido parreada ni modo pues tengo que divertirme de otra forma
gran putas de mierda
manda un saludos al coco manda quién es coco di al coco
más bien di carajo apúrate me vale hija de puta dame cállate
dame qué que me des no di dame hola hola
Rod bike di no sé hola Rod bike di dame cállate no hola Rod bike
te voy a hacer gritar si no dices nada
si no dices nada toma hija de puta
haz más rápido
más rápido
cállate hija de puta más rápido ya más rápido te callas quién es mi puta
soy tu puta qué
soy tu puta ya más te vale hija de puta
di hola hola ah más rápido",0.0,,,7546719080162594053
"mujeres de 30
40 50 años o más
si a ustedes las persiguen los hombres más jóvenes
los colágenos
ellos se quieren acostar con ustedes
porque ustedes les gustan
porque las ven mujeres especiales
no pierdan su tiempo
acuéstese con ellos
cómanselo claro
se han perdido todo el tiempo en los últimos años con otros babosos
porque no lo van a perder con carne fresca
aquí nadie se va a enterar
sin miedo al éxito
amor y si quieres más consejos de salud mental
sígueme para más",0.0,,,7549240265165294854
"sí pues mi padre tiene un estéreo José
que tu padre es el negro José
qué pena no dije un
no fue eso lo que dije
su padre es el negro José uh",0.0,,,7547413247486430472
"una mujer decide pero el hombre elige
una mujer puede decir así y puede tener a quien quiera en el momento que quiera
pero cuando se trata de algo serio
el hombre es el que tiene la última palabra es el que decide si sí
o no pero primero guarda guarda guarda este video y hablemos como hombres
la mujer puede elegir a cualquier hombre por una noche
pero si se trata de tomar a largo plazo el hombre es el que decide
a nosotros los hombres no no no nos importa si la mujer es una diosa en la cama
realmente lo que queremos es conectar y sobre todo
tener de ella confianza
apoyo libertad
paz ahora mujer si un hombre se queda contigo es porque te ve con un futuro
y sobre todo porque generes confianza
el pedo es de que no lo traiciones",0.0,,,7549701708906106119
"tú quieres tener problemas con un amigo y quieres que se te vaya bien lejos
sencillo
préstale plata
usa el boleto de salida más nada
después que le vaya a pedir plata al indio
cómo se llama el indio
el indio chúpame el palo",0.0,,,7546771970805730616
"qué pedo con las viejas que dicen ni te pareces en tus fotos
tú no te pareces a la que traía
tu novio el sábado y nadie dice nada",0.0,,,7547554892735319304
"no te confundas conmigo no me trates como un pendejo a mí sabés
no te hagas el canchero porque ando todo el día en la calle
me he cansado
cada tiro Gil y cada caña hace un montón de ótero y para acá los chorean
sabés porque yo ando de caño no ando robando animales
así cuando te confundas conmigo te fui a buscar tres veces con el fierro ahí
cuando te confundas conmigo sabes qué te voy a cagar  sabés",0.0,,,7545979577743527174
"te voy a madrear güey porque no me haces caso como te digo te estoy diciendo que
que
que se atoró porque quiso quiso quiso rebasar le salió por la culata
y por la culata güey",0.0,,,7546439546993495314
"ofenderme yo por una ardida que se la pasa hablando mierda sobre mí
que se ofenda su madre por crear una hija sin amor propio
que me odia por un hombre",,,,7549319197709372680
"nadie me toque porque estoy de mala
que nadie
que nadie me hijueputa",,,,7547198643518934278
"qué
hay de nuevo DOC
suéltame peludo
pelado abusivo
si me comes qué ganas
soy un conejo flaco
solo eso mira sin carne",0.0,,,7547909720313498885
"y luego dijo que me iba a agarrar a vergazos y no sé qué
pues cuando quieras pinche gordo feo te reviento tu puta
madre",,,,7546403819417111815
"Voy a decir el nombre del famoso,
voy a decir el nombre de una de las
personas que está en el video.
Es un video porno.
Va, es erótico porque a la Mina no se la ve.
Sí,
vos ves un cuerpo de una mujer con dos patitas para arriba
subida. ¿Viste al hombrito del tipo?
Sí, el que le da bomba de con una muy buena perforación,
tiene un lomazo.
Él es espléndido,
él es famoso, él trabaja en América,
se mueve muy bien, tiene un culo espectacular
y él está filmando porque él te mira todo el tiempo.
Él mira a la cámara.
¿Saben quién es la mujer que está abajo de esta persona
que no se le ve la cara?
¿La mamá de Ayelén paleo? ¿Eh?
Bueno, parece que hubo un trueque,
un intercambio,
porque este tipo que nadie sabe tiene una doble vida,
además de trabajar en la tele y parecer amoroso.
El tipo es parece que el video lo vendió a OnlyFans, claro,
pero a OnlyFans lio con la otra ahí abajo,
pero a la otra no se le ve la cara.
Es inteligente porque él vende su propio contenido.
Vos lo ves coger a él",0.0,,,7545974038762458373
"Ya huevón a la mierda, huevón,
escúchame y nunca te has hecho nota.
Hoy tu ojo huevón.
Hoy no, normal,
normal. Hoy ya.
El truco es
jalar con los codos
y hacer",0.0,,,7545951654298799378
"estoy entrando pa la pala
quitar el celu a las putas antes de que entren pa la sala
al que falte pistolazo y que busquen pico y pala son los kilos sin escala
corona y cache más balas
mis cepillos son de 30
por eso es que no uso skini como has visto en mona
si yo estoy de lejos hasta el biny malianteo pa las peras
ni nos llamen que no hay remix en esta guagua
llego Free doblete frío en Chimi les vamo a explotar el pecho
un motonas obligao ese hecho pasando por mi canto
si ven los diablo en el techo en PR con la guagua parece el cartel del Mencho
el que esté vira'o pa'l infierno se va derecho",0.0,,,7545913891948203269
"sabes cuál es la mejor edad de una mujer
para mí la mejor edad de una mujer
es cuando deja de esperar que la felicidad venga de un hombre",0.0,,,7549422278694423814
"Usted. Oh, 
vaya.
Eso es una locura.
Ese.
Eso es. 
Eso vino de tu culo.
Hay un túnel que va directo de tu boca a tu culo.
Y atrapó el viento. 
Eso fue un pedo al revés, 
negro.
¿Qué fue eso? 
Es una pandilla",0.0,,,7547930732631428383
"chíngale qué buena chinga le andaba
arrimándole cuando era de mi ganado
báilale muévele zúmbale grábale pósale con el culito parado
bien trabajado no es operado
yo lo he mirado lo he tocado y lo he chupado
yo la he tenido durmiendo a mi lado por eso aseguro",0.0,,,7547860830746905876
"cuando llevo a una amiga que se agarra bien por seguridad
automáticamente yo nos vamos para mi casa mejor
que me da pena ajá pero si me estás agarrando el huevo
lo estoy agarrando con mucha pena",0.0,,,7548874630295981318
"every day we in the gym bitch ass nigga
these are five things actually 10 things as a grown man
you shouldn't be doing let's get into it
and we in the gym nigga
if you in the gym
that should already be
at the red flag for you buddy
alright boom
number one catching a cold
you telling me as a grown ass man
you got a weak ass immune system
you a bitch get some vitamin C
boom number two
as a grown man
you shouldn't be out here protesting
fuck is he protesting for
nigga what the bitches do that shit
nigga waving around shit talking about oh my god
oh my god this
oh my god that was a bitch nigga
boom No. 3
drinking Boba
you telling me you a grown ass man talking about ooh that looks so good
let me put some Boba in it
bitch ass nigga one balls in your mouth
he's a fuck nigga before a popsicle
you telling me you were grown ass man
grown ass man putting a popsicle in your mouth nigga
you wanna be a bitch so bad huh
No.4
as a grown ass man
you shouldn't let another grown ass man buy you food
technically that nigga just took you on another date
he's a hoe nigga
my last 1 5 as a grown ass man
having No. 5 bro fuck
fucked up grown ass man
you shouldn't be telling another grown ass man happy birthday pregnant him
happy birthday bro
what the fuck tell a nigga happy glow day or some some shit
why is he so fanned out happy birthday bro
texting him on his birthday
happy birthday bro he's a bitch",0.0,,,7545315344517254431
no somos iguales mi hija a ti se te junta el ganado y a mí los trastes sucios,0.0,,,7546314362714131728
"coño pero qué tienen estas mujeres de 30 años para arriba 35
mientras más años tienen más Mientras más años tiene más buenas para la mujer buenas se ponen las condenadas
mientras más cumpleaños pasan
más muslos echan más nalgas
echan más tetas
echan más se ponen más buenas",0.0,,,7546670341129571640
"hola soy valentina
y hoy día les vengo a hablar sobre sobre nadie conchetumadre
porque ninguna persona me quiere
soy la 5ª 6ª opción de todo el mundo ya
así que métanse su tren bien por la raja porque van a terminar igual
van a dejar de ser amigos
igual
alguno va a hablar mal del otro y hasta ahí van a llegar con su tren culeado
el día que me dediquen esta huevada me pierden ya
pero hasta el día de hoy eh métanse su tren por la raja gracias",0.0,,,7549303797022002438
"Ya sé dónde vives, desgraciado.
Ir a tu casa y te pondré una bomba que raja. Bum",0.0,,,7545134500439657784
"Ese pinche Facundo me cae gordo a la verga,
este va a ser el número 13
Olivia, me caes gorda la",,,,7549410855767559432
"Porque papá y mamá,
que quieren llevar al niño al colegio privado
superespecial,
no quieren que haya niños gitanos,
ni quieren que haya
niños que son hijos de migrantes marroquíes,
ni de migrantes ecuatorianos,
ni de gente de clase obrera en general.
Por eso llevan a los niños al privado,
porque no quieren
que se mezclen con los niños de clase obrera",0.0,,,7549048148648447235
"cómo así pues sí que no puedo hablar hablá hablá
hola David veo hablás con Valentina
tengo novio y no puedo hablar más con vos por qué
pues porque cómo así porque no soy perra ni morronga
y obviamente respeto a mi novio le tengo que dar su lugar
y su posición en la relación
suerte hijueputa
si querés me buscás malparido",0.0,,,7547162036178783496
"hasta cuándo güey hasta cuándo vas a dejar
de de drogarte hasta cuándo vas a dejar de alcoholizarte
mira el amor tan grande que tenemos para ti en Alcohólicos Anónimos
que si nos dejas demostrártelo
entiéndenos que no queremos güey no queremos
que dejes el alcohol y las drogas no queremos
neta que a huevo lo único que queremos es que seas feliz
porque nosotros tenemos una pinche magia verga
en algún momento de de mi vida lo tuve que entender
eh porque mira tú eres un güey discapacitado de amor hijo de tú eres un",0.0,,,7546438390837792007
"lo que sucedió ayer en Estados Unidos
con Charlie Kirk es una prueba contundente
que cuando la izquierda y los globalistas se quedan sin argumentos
son los primeros en ejercer violencia letal
atacando siempre cobardemente
el deceso de Charlie Kirk es un parámetro que tenemos los conservadores
para darnos cuenta de que la cruzada política
cultural y espiritual
la vamos ganando
 por lo mismo
los Wokes están empezando a ejercer ataques sistemáticos
letales contra nosotros los conservadores
es tiempo de estar unidos y preparados
para repeler con fuerza
cualquier tipo de agresión
por parte de esos degenerados
hoy fue Charlie
hace días una joven ucraniana
apuñalada cobardemente
por un negro
mañana podemos ser
cualquiera de nosotros",,,,7548938151406996754
"okay i'm just gonna have to say it in spanish
because you fucking maggots don't fucking understand
i'm gonna say it in english and spanish
it was a white maga that did it a white maga
stop blaming the left
stop threatening the left before we stomp your ass
okay now here's in spanish
era un pinche gringo güero
de mega que le disparó al pinche güero de mega gay
ese güey que hablaba pura basura
así que el el
eh una basura
le tiró a otra basura chingado
no no entienden estos pinches tromperos de de de de tromperos
los latinos para trump son más pendejos que lo que pensé
no hay hay uno ahí que es negrito y dice
yo no soy mexican
i am white no puedo creerlo
pero para que sepan
oh my god la gente está loca
la gente está loca yes
güeros contra güeros se están matando
déjenlos en paz que se maten todos a la chingada
que se vayan a la chingada todos los pinches güeros",0.0,,,7549718097884613918
"Lester martínez,
guatemalteco queda para la historia.
No recuerdo un guatemalteco que tenga el pito grande,
compadre, la neta
no recuerdo un guatemalteco que tenga el pito.
Que este compadre tiene
la verdad, con todo respeto,
lester martínez tiene el pito grueso y está
está representando a los guatemaltecos.
Vamos para el round 8, pero tiene el pito grueso, eh.
Siento que le va a partir su madre.
No miro la bandera guatemalteca,
no la miro, no la miro.
Mira,
tiene pito, pulga eso.
Lester martínez tiene el pito muy grueso
y como siempre,
me arrodillo ante la banda guatemalteca,
ante la banda guatemalteca
tiene el pito muy grueso. Es un tipazo
puro. Baila, no manches
y te apuesto que va a ser mejor que la del canelo
canelo. Creo que
va a ser mejor la de la de lester martínez,
porque la neta tiene el pito muy grueso.
Bueno, digo, a contar,
ja, ja, vámonos",0.0,,,7549820664245456158
"Güey, escucha lo que te digo,
estas viejas, yo estoy loca,
pero yo cuando menos yo lo acepto y estoy en tratamiento.
Estas son un peligro para la sociedad,
andan en la calle sin tratamiento",0.0,,,7547410008061922567
"Ley de imigrasion 
nueva ley en estados unidos
donde el gobierno de estados unidos de migración
va a estar deteniendo a todas aquellas personas
por su color de piel por el hablado
por el lugar de donde trabajen así que si eres latino
centroamericano
mexicano guatemalteco
todo centroamericano
sudamericano de donde sea
te van a estar deteniendo para pedirte los papeles
por qué una nueva ley que ganó donald trump en el congreso con la corte suprema
para detener a todas aquellas personas que luzcan
diferente a los americanos
eso es lo que está pasando
eso es lo que estaba viendo en la noticia en estos momentos mi gente
que toda aquella persona que hable español
que se mantengan en trabajo que son
elaborados por por gente hispana van a ser detenidos
así que mi gente saludos mucha precaución y ya saben hasta la próxima cocodrilos",,,,7547852307476581646
pincha gente culera que habla y sin razón inhalo y exhalo,,,,7547147196391492872
"y no me odias
no
solamente quiero que te pase algo malo
no algo",0.0,,,7545636448645418247
"puedes darme un power Up hermano
 perro
aleja tu purulento culo de mí
oye te chuparé el yupi amigo
qué cosa dijiste
te chuparé el yupi amigo
ay ay ay bien
lo que
debes hacer
mi amigo
es
ir a la esquina y seguir como tres calles a la derecha y estarás justo con mahoraga",0.0,,,7546830163762220296
"noticia de último minuto
vago se queda dormido en bus después de 10 pajazos
y es que este vago",0.0,,,7549049173090291000
"Yo soy un loquito más
si me prendes yo estallo
y ahora más que vi que te pusiste labio,
tú eres una picha, yo la saco del estadio",0.0,,,7546682766650297622
"mierda
ya no faltan los hijueputas melosos de mierda que bebé comprémoslos me encantan
somos tú y yo ja ja ja ja ja
si su novio o su novia le sigan con ese hijueputas medias
bótenlo a la mierda
porque ese hijueputa
loco o loca como es capaz de comprar esas medias para estar juntos
es capaz de asesinarlos porque los les terminaron",0.0,,,7545474452063079685
"Ahí
está ese perro homosexual",0.0,,,7545335200784338232
"oh boy
this one is gonna start some trouble
so do you think this way
I happen to believe women bear the responsibility of having a child
that's just what I believe
yes both parties
the man and the woman are both responsible for having a child
it takes two to tango but the woman unfortunately
does bear more responsibility of having a kid
because they are stuck with the child when it is born
it comes out of them the man is not
he can easily just disappear
never be heard of again send a check
it's easy very low responsibility
and then the woman is stuck with the child
so I believe you women have more responsibility bearing children than men
let me know what you think about this",0.0,,,7546234239537220894
"ay no te confundas precioso
a mí hasta el que tiene plata me vale tres hectáreas de verga
si no me trata como yo quiero suerte
vaya con Dios por la sombrita
que Dios te guarde y se le olvide dónde
permiso",0.0,,,7545264575755603205
"ja ja
este es el cuchillo que me vas a pinchar atontado
no puedo
me vas a pinchar
no por favor bueno te doy
te doy todos y me devuelves vale dame todos y te doy diez vale
no puedo tíralos ahí al puto suelo de los cojones sucio
quítate el cuchillo
ay gilipollas",0.0,,,7547320525706530070
"baila negro baila
baila negro baila
baila negro baila
baila negro baila
baila negro baila 1 2 3 y no queremos más 1 2 3 y no queremos más
1 2 3 y no queremos más 1 2
vamos todos
a
bailar",,,,7547899371405298949
"un lechazo en el ojo o en el culo
recibirlo recibirlo
recibirlo no en el culo en el ojo te puedo dar conjuntivitis cómo sabía",0.0,,,7549336508801518904
"Eh, amiguito, escúchame.
Te voy a pegar una torta que te voy a quitar
dos cromosomas más.
Que os jodan, policía, que os jodan.
No ven para allá. Ven,
tío que no tira,
¿qué ha pasado? ¿No?
¿No? Ja. Nos han metido en cárcel.
¿Por qué? ¿Vamos a escaparnos? ¡Vamos a escaparnos!
Vamos a escaparnos de aquí.
¿Qué ha pasado?
¿Nos han metido en la cárcel?
Y. Y. ¿Y a ti no? Qué locura he hecho, bro.
Pero encima nosotros no tenemos culpa. Si ha sido,
han empezado a empujarnos a nosotros.
Por aquí está la salida, ¿eh?
Voy a ir a por vosotros treinta meses,
a ver a ver si se abre esto.
Nah, ¿pero quién coño ha sido?
Nah, claro, nah. Pues
tiene pinta de ser policía. Policía, ¿eh?",0.0,,,7547782399623531798
"una más corta
ay ay ay ay
ay ay el pistola
ay hijo de 1 000 puta
no borralo al choto
no borralo al choto
no pistola borralo al choto
no borrá no no
no pistola lo tenés que pedir boludo",0.0,,,7546687227720502534
"sabes qué pasa que yo cualquier cosa que te diga te puedo llegar a herir
sí a todas las mujeres les pasa nosotros los hombres no tenemos una corazasabes qué pienso de vos qué que sos tóxica",0.0,,,7549413158285315335
"cuando te metes con una cuarentona con hijos
al rato paso por ti para que nos la pasemos bien chido este fin de semana
okay te parece perfecto
oye te quiero pasar a mi niño dice que te quiere saludar
ah no pues pásame a tu niño
pásamelo para saludarlo claro que sí
pásame para saludarlo
okay ahí está ya
hey qué pasó
cómo está el campeoncito de la casa eh
a ver hijo de tu pinche madre conmigo no te vas a pasar de lanza perro eh
qué es lo que quieres con mi jefa de una vez te lo pregunto bien güey
háblame el putazo
hola qué tal buenas tardes
este no pues no
no nomás este puse",0.0,,,7546795359989796117
"Dios mío
yo me pregunto
en medio
de quiénes trabajamos en muchas ocasiones con qué monstruos estamos rodeados
y es que
lo que
ocurrió en el estado de Texas precisamente en la ciudad de Dallas esto en el 
en un motel llamado Downtown suite
es algo escalofriante
para entrar
en contexto
este hombre de nombre llamado Giordanis cabo martínez de treinta y siete años
decapitó señores decapitó por completo a un gerente originario de la india
de nombre chandra en este mismo lugar
y es que para los que no probablemente no crean
busquen la lupita señores
lo que ocurrió este miércoles a las nueve de la mañana en este motel en dallas
es algo hororifico
es algo escalofriante es algo que dios mío qué es lo que está pasando señores
yo me pregunto
he visto el video
y no sé gente no sé no sé
no sé qué es lo que está pasando
es terrible que día con día
ya el amor al prójimo se haya terminado
que ya no tengamos seguridad entre nuestras mismas gente
ya que como pueden ver este hombre es un hombre latino
es un hombre hispano
Dios mío
y es que
según información
este hombre tiene un récord criminal qué andaba haciendo este hombre suelto
por qué andan agarrando
la gente migrante que va para el trabajo no este tipo de gente Dios mío
ay no dios santo",0.0,,,7549342961281158455
"saben cuál es el problema de la mayoría de mujeres ahora en día
que quieren que llegue a su vida un hombre con casa
con carro con dinero
un hombre que le resuelva la vida
pero ellas lo único que le ofrecen a ese hombre
son cuatro o cinco bendiciones de diferente padre
y así no se puede",0.0,,,7548155598961954062
"mira déjate de mierdas
pedazo de hijo de 60 000 putas
porque yo ya hablé con Yasmín y vos no andás con Yasmín
así que me venís ahorita mismo antes de que yo te vaya a ir",,,,7549110424944332037
"excuse my attire but I just had to say this
I hate when people think just because you like women or whatever the case may be
that they that they're your type
you bitches be butt ugly scout honour
scout honour get the fuck away from me
fuck you
some how you should be illegal to be walking around on the motherfucking planet
the fuck is going on and then I
I'm just not good at lying
I'm not good at lying my dad used to whoop ass for people lying
so I have to tell you you're ugly
you're not my type not interested
now you talking shit about me
now you calling me ugly when we both know that's not the motherfucking truth
what I said was valid
you do look like a piece of chewed up bubble gum on somebody's shoe
I'm sorry
whoop your mom's ass not me
I'm just honest fuck
now you gotta over pretend
I don't know how to pretend
just get the fuck away now
immediately before I call the cops",,,,7546051804891532575
"and another thing girls
before you leave the house
you need to start applying your pheromones
just trust me on this if you're gonna use one
use this strawberry marsh one
because it smells exactly like the name strawberry marshmallow
the applicator is even curved
because you just put a little bit right behind your ear
so when hubby gets close
we'll be able to smell it
oh my gosh
my hubby loves when I wear this
I think your man is gonna love it
too when you wear it
girl just trust me on this
girl to girl I'm a girl's girl
and I need you guys to experience smelling this
sometimes
I even like to put a little bit extra on my wrist and rub it in together
I get so many compliments
I really wish that you guys could smell this through the phone
but unfortunately you can't
so you have to get yours so you can smell these great pheromones",0.0,,,7546829272263003447
"""Shaakir, you're ignoring my calls""
""You little thief""
""I'll be at your house now""
""I'm on the way now""
""You better answer the phone before I come""
Before I get a broomstick 🧹 
""And I'll beat your little butt"" 😭
""don't you know I used to pick you up Warya "" 
""I used to pick you up in your diapers"" 
""I used to feed you, put you to sleep and carry you"" 
""Every day I was like Shaakiroo shaakir sharafoo""  
""I used to call you Shaakir Quruxoow and sing for you""  
""And now you're here ignoring my calls?"" 😭
""I'm coming right now, hide yourself Shaakir?""  
""I'm right here let me see if you can ignore my calls"" 😭",0.0,,,7546741124287696158
"final del mundo
México contra Portugal
a quién alientan chicos
lo al los mexicanos
bicho lovers a quién alientan
Cristiano llega a la final del mundo contra México
con 999 goles
0 a 0
alargue sigue 00 a cero
minuto 118 Rafa Leo gambetea al lateral mexicano
se tira penal
penal penal penal
penal para Portugal
penal para Cristiano
un mexicano quiere que lo ere Cristiano
o que lo haga
le gane el mundial a su país
llega a los 1 000 goles y se retira
mira uno pone cobra
yo soy mexicano y mi sueño es que Cristiano me vacune
sí que me golee
nunca le hizo una
nunca le hizo gol a mi selección
pero por qué querés que le meta gol a tu país amigo",0.0,,,7547140826132974854
"hijueputa le revisé el celular a mi mujer
hermano no
hijueputa y ese mozo como que la quiere más que yo
ese hijueputa sí es especial con ella
hermano usted sí la sabe tratar bonito
no yo no soy nada al lado de ese huevón
no hijueputa yo creo que yo ni famoso sirvo porque no
ese man es muy especial
da ganas como de quererlo también",0.0,,,7549398150969150750
"te reserva un motel en los Estados money yo soy tuyo el slowny y tu mi nena
y si mañana es la última vez que vamos a chingar",,,,7546636695081438472
"Voy a comprarme un arma, 
y voy a volver aquí y hacer salir a este hijo de puta. ",0.0,,,7546733450544352543
"voy a tirarme un facto
un facto pero de factos
ah y es que la verdad la verdad
hoy en día las mujeres son pero superaburridas hermano
no tienen tema de conversación
claro el hombre tiene que ser el interesante
el que saque la conversación
el que pero por qué tiene que ser así
o sea ya pues yo soy interesante
sí normal
he tenido una vida superinteresante
sé muchas cosas
también hablo chévere
pero la mujer qué
entonces acá como que viene el debate no
la mujer solo pone una cara bonita?
solo pone que que es un cuerpo?
qué pone la mujeres?
y luego que uno que por qué anda soltero
porque no hay nivel
pues hermano no hay nivel
eso eso es un facto no hay nivel
no digo todas
pero la mayoría pe",0.0,,,7549009179009240327
"cuando se me dé la gana te pongo un fierro en la frente
ahí vamos a ver si es verdad que tú eres valiente
ya deja de pensar que tu mujer es decente
concha de tu madre
si me está pelando el diente desde mocoso hasta hoy sigo siendo el mismo
yo actúo no hablo",0.0,,,7545159967951572232
"con la corta te vendí
con el palo te hago un brujo
si te paras de frente te prendo la sin seguro haciéndolo cardiaquin
estamos imposibles
tengo un palo hijueputa que el gatillo esta sensible 300",0.0,,,7549328119329492230
"diablo greña qué maldita mamasota
ja
ja",,,,7547918774679227656
"hay muchas mujeres que dicen que nosotros los hombres somos perros
pero eso es normal y nadie dice nada
y lo que no saben es que también hay mujeres que se parecen a las pulguitas
porque andan de perro en perro",0.0,,,7547479249234431238
"¿Quién es más probable que se folle a dos la misma noche?
¿Quién es más probable que haga un trío con dos tíos?
¿Quién es más probable que se folle a sus amigos?
¿Quién es más probable que deje tiradas a sus amigas
por un tío?
¿Quién es más probable que haga algo a lo callado?
¿Quién es más probable que se haga OnlyFans?",0.0,,,7547973713006759174
"amor te puedo hacer una pregunta
claro dime si mañana me muero estarías con otra
ya empiezas con tus huevadas ya ya empiezas
con tus huevadas de verdad ni un día podemos estar normal me entiendes
un día estás muerta
ayer eras una caquita de perro otro día vas a ser una pelusa de gato
qué te pasa dime qué te pasa a la firme
a la firme yo no sé qué hice en esta vida para merecer
esto es que amor pues me nace inseguridades pero tú crees que
esto es normal
dime tú crees que esto es normal
tú crees que un día te vas a ir a dormir y te vas a levantar
siendo un pan con huevo amor
te caíste de chiquita de verdad te caíste de chiquita
por qué no eres una persona normal
la próxima vez que tú me salgas con una vaina así
te juro que sí te vas a convertir en algo y te vas a convertir en la cachuda
vas a ver",0.0,,,7549034712736484615
"Sabes qué mujeres usan esto,
¿las putas?",0.0,,,7548082801866820872
"pero dime qué me faltó volar
bobo hijueputa malparido
si literalmente me arranqué el corazón con la mano y te lo puse en las tuyas
cara de chimba",0.0,,,7549067546079661318
"los celos son para la gente insegura
yo te meto tres cantazos 
y hablamos en el hospital",0.0,,,7547880421984357650
